name,audio_name,audio_path,image_name,image_path,label
50_block1_16_10_TA_9,50_block1_16_10_TA_9.wav,/Users/hela/Code/pata/Audio_data/50/50_block1_16_10_TA_9.wav,50_block1_16_10_TA_9.png,/Users/hela/Code/pata/spectrograms/50_block1_16_10_TA_9.png,pa
50_block1_57_21_PA_1,50_block1_57_21_PA_1.wav,/Users/hela/Code/pata/Audio_data/50/50_block1_57_21_PA_1.wav,50_block1_57_21_PA_1.png,/Users/hela/Code/pata/spectrograms/50_block1_57_21_PA_1.png,ta
50_block1_11_35_PA_3,50_block1_11_35_PA_3.wav,/Users/hela/Code/pata/Audio_data/50/50_block1_11_35_PA_3.wav,50_block1_11_35_PA_3.png,/Users/hela/Code/pata/spectrograms/50_block1_11_35_PA_3.png,pa
50_block1_10_9_PA_2,50_block1_10_9_PA_2.wav,/Users/hela/Code/pata/Audio_data/50/50_block1_10_9_PA_2.wav,50_block1_10_9_PA_2.png,/Users/hela/Code/pata/spectrograms/50_block1_10_9_PA_2.png,ta
50_block1_60_74_PA_4,50_block1_60_74_PA_4.wav,/Users/hela/Code/pata/Audio_data/50/50_block1_60_74_PA_4.wav,50_block1_60_74_PA_4.png,/Users/hela/Code/pata/spectrograms/50_block1_60_74_PA_4.png,pa
50_block2_13_110_PA_6,50_block2_13_110_PA_6.wav,/Users/hela/Code/pata/Audio_data/50/50_block2_13_110_PA_6.wav,50_block2_13_110_PA_6.png,/Users/hela/Code/pata/spectrograms/50_block2_13_110_PA_6.png,pa
50_block2_68_152_TA_4,50_block2_68_152_TA_4.wav,/Users/hela/Code/pata/Audio_data/50/50_block2_68_152_TA_4.wav,50_block2_68_152_TA_4.png,/Users/hela/Code/pata/spectrograms/50_block2_68_152_TA_4.png,ta
50_block1_67_44_PA_3,50_block1_67_44_PA_3.wav,/Users/hela/Code/pata/Audio_data/50/50_block1_67_44_PA_3.wav,50_block1_67_44_PA_3.png,/Users/hela/Code/pata/spectrograms/50_block1_67_44_PA_3.png,pa
50_block2_19_91_TA_3,50_block2_19_91_TA_3.wav,/Users/hela/Code/pata/Audio_data/50/50_block2_19_91_TA_3.wav,50_block2_19_91_TA_3.png,/Users/hela/Code/pata/spectrograms/50_block2_19_91_TA_3.png,ta
03_block1_3_61_TA_3,03_block1_3_61_TA_3.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_3_61_TA_3.wav,03_block1_3_61_TA_3.png,/Users/hela/Code/pata/spectrograms/03_block1_3_61_TA_3.png,ta
03_block1_61_35_PA_6,03_block1_61_35_PA_6.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_61_35_PA_6.wav,03_block1_61_35_PA_6.png,/Users/hela/Code/pata/spectrograms/03_block1_61_35_PA_6.png,pa
03_block2_72_144_TA_9,03_block2_72_144_TA_9.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_72_144_TA_9.wav,03_block2_72_144_TA_9.png,/Users/hela/Code/pata/spectrograms/03_block2_72_144_TA_9.png,ta
03_block2_34_127_PA_2,03_block2_34_127_PA_2.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_34_127_PA_2.wav,03_block2_34_127_PA_2.png,/Users/hela/Code/pata/spectrograms/03_block2_34_127_PA_2.png,ta
03_block2_24_102_TA_9,03_block2_24_102_TA_9.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_24_102_TA_9.wav,03_block2_24_102_TA_9.png,/Users/hela/Code/pata/spectrograms/03_block2_24_102_TA_9.png,ta
03_block2_69_135_TA_6,03_block2_69_135_TA_6.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_69_135_TA_6.wav,03_block2_69_135_TA_6.png,/Users/hela/Code/pata/spectrograms/03_block2_69_135_TA_6.png,ta
03_block1_72_57_PA_9,03_block1_72_57_PA_9.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_72_57_PA_9.wav,03_block1_72_57_PA_9.png,/Users/hela/Code/pata/spectrograms/03_block1_72_57_PA_9.png,pa
03_block2_54_125_TA_7,03_block2_54_125_TA_7.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_54_125_TA_7.wav,03_block2_54_125_TA_7.png,/Users/hela/Code/pata/spectrograms/03_block2_54_125_TA_7.png,ta
03_block1_43_66_TA_3,03_block1_43_66_TA_3.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_43_66_TA_3.wav,03_block1_43_66_TA_3.png,/Users/hela/Code/pata/spectrograms/03_block1_43_66_TA_3.png,ta
03_block1_75_47_TA_3,03_block1_75_47_TA_3.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_75_47_TA_3.wav,03_block1_75_47_TA_3.png,/Users/hela/Code/pata/spectrograms/03_block1_75_47_TA_3.png,ta
03_block2_22_124_TA_7,03_block2_22_124_TA_7.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_22_124_TA_7.wav,03_block2_22_124_TA_7.png,/Users/hela/Code/pata/spectrograms/03_block2_22_124_TA_7.png,ta
03_block2_67_150_PA_3,03_block2_67_150_PA_3.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_67_150_PA_3.wav,03_block2_67_150_PA_3.png,/Users/hela/Code/pata/spectrograms/03_block2_67_150_PA_3.png,pa
03_block1_18_43_TA_2,03_block1_18_43_TA_2.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_18_43_TA_2.wav,03_block1_18_43_TA_2.png,/Users/hela/Code/pata/spectrograms/03_block1_18_43_TA_2.png,ta
03_block1_67_11_TA_3,03_block1_67_11_TA_3.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_67_11_TA_3.wav,03_block1_67_11_TA_3.png,/Users/hela/Code/pata/spectrograms/03_block1_67_11_TA_3.png,ta
03_block1_39_80_PA_8,03_block1_39_80_PA_8.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_39_80_PA_8.wav,03_block1_39_80_PA_8.png,/Users/hela/Code/pata/spectrograms/03_block1_39_80_PA_8.png,pa
03_block2_8_154_TA_9,03_block2_8_154_TA_9.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_8_154_TA_9.wav,03_block2_8_154_TA_9.png,/Users/hela/Code/pata/spectrograms/03_block2_8_154_TA_9.png,ta
03_block1_44_18_TA_4,03_block1_44_18_TA_4.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_44_18_TA_4.wav,03_block1_44_18_TA_4.png,/Users/hela/Code/pata/spectrograms/03_block1_44_18_TA_4.png,ta
03_block1_10_40_TA_2,03_block1_10_40_TA_2.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_10_40_TA_2.wav,03_block1_10_40_TA_2.png,/Users/hela/Code/pata/spectrograms/03_block1_10_40_TA_2.png,ta
03_block2_60_141_PA_4,03_block2_60_141_PA_4.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_60_141_PA_4.wav,03_block2_60_141_PA_4.png,/Users/hela/Code/pata/spectrograms/03_block2_60_141_PA_4.png,pa
03_block2_62_149_TA_7,03_block2_62_149_TA_7.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_62_149_TA_7.wav,03_block2_62_149_TA_7.png,/Users/hela/Code/pata/spectrograms/03_block2_62_149_TA_7.png,ta
03_block2_64_130_TA_9,03_block2_64_130_TA_9.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_64_130_TA_9.wav,03_block2_64_130_TA_9.png,/Users/hela/Code/pata/spectrograms/03_block2_64_130_TA_9.png,ta
03_block1_2_50_TA_2,03_block1_2_50_TA_2.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_2_50_TA_2.wav,03_block1_2_50_TA_2.png,/Users/hela/Code/pata/spectrograms/03_block1_2_50_TA_2.png,ta
03_block2_44_114_PA_4,03_block2_44_114_PA_4.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_44_114_PA_4.wav,03_block2_44_114_PA_4.png,/Users/hela/Code/pata/spectrograms/03_block2_44_114_PA_4.png,pa
03_block2_78_120_TA_7,03_block2_78_120_TA_7.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_78_120_TA_7.wav,03_block2_78_120_TA_7.png,/Users/hela/Code/pata/spectrograms/03_block2_78_120_TA_7.png,ta
03_block1_20_15_TA_4,03_block1_20_15_TA_4.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_20_15_TA_4.wav,03_block1_20_15_TA_4.png,/Users/hela/Code/pata/spectrograms/03_block1_20_15_TA_4.png,ta
03_block1_79_64_PA_8,03_block1_79_64_PA_8.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_79_64_PA_8.wav,03_block1_79_64_PA_8.png,/Users/hela/Code/pata/spectrograms/03_block1_79_64_PA_8.png,pa
03_block2_1_84_PA_1,03_block2_1_84_PA_1.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_1_84_PA_1.wav,03_block2_1_84_PA_1.png,/Users/hela/Code/pata/spectrograms/03_block2_1_84_PA_1.png,pa
03_block2_33_139_PA_1,03_block2_33_139_PA_1.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_33_139_PA_1.wav,03_block2_33_139_PA_1.png,/Users/hela/Code/pata/spectrograms/03_block2_33_139_PA_1.png,pa
03_block1_69_54_PA_6,03_block1_69_54_PA_6.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_69_54_PA_6.wav,03_block1_69_54_PA_6.png,/Users/hela/Code/pata/spectrograms/03_block1_69_54_PA_6.png,pa
03_block1_49_20_TA_1,03_block1_49_20_TA_1.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_49_20_TA_1.wav,03_block1_49_20_TA_1.png,/Users/hela/Code/pata/spectrograms/03_block1_49_20_TA_1.png,ta
03_block2_61_123_TA_6,03_block2_61_123_TA_6.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_61_123_TA_6.wav,03_block2_61_123_TA_6.png,/Users/hela/Code/pata/spectrograms/03_block2_61_123_TA_6.png,ta
03_block2_16_119_TA_9,03_block2_16_119_TA_9.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_16_119_TA_9.wav,03_block2_16_119_TA_9.png,/Users/hela/Code/pata/spectrograms/03_block2_16_119_TA_9.png,ta
03_block1_37_34_PA_6,03_block1_37_34_PA_6.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_37_34_PA_6.wav,03_block1_37_34_PA_6.png,/Users/hela/Code/pata/spectrograms/03_block1_37_34_PA_6.png,pa
03_block2_63_101_TA_8,03_block2_63_101_TA_8.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_63_101_TA_8.wav,03_block2_63_101_TA_8.png,/Users/hela/Code/pata/spectrograms/03_block2_63_101_TA_8.png,ta
03_block2_57_82_PA_1,03_block2_57_82_PA_1.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_57_82_PA_1.wav,03_block2_57_82_PA_1.png,/Users/hela/Code/pata/spectrograms/03_block2_57_82_PA_1.png,pa
03_block1_60_38_TA_4,03_block1_60_38_TA_4.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_60_38_TA_4.wav,03_block1_60_38_TA_4.png,/Users/hela/Code/pata/spectrograms/03_block1_60_38_TA_4.png,ta
03_block1_76_76_TA_4,03_block1_76_76_TA_4.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_76_76_TA_4.wav,03_block1_76_76_TA_4.png,/Users/hela/Code/pata/spectrograms/03_block1_76_76_TA_4.png,ta
03_block2_4_100_PA_4,03_block2_4_100_PA_4.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_4_100_PA_4.wav,03_block2_4_100_PA_4.png,/Users/hela/Code/pata/spectrograms/03_block2_4_100_PA_4.png,pa
03_block2_46_87_TA_7,03_block2_46_87_TA_7.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_46_87_TA_7.wav,03_block2_46_87_TA_7.png,/Users/hela/Code/pata/spectrograms/03_block2_46_87_TA_7.png,ta
03_block2_13_147_TA_6,03_block2_13_147_TA_6.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_13_147_TA_6.wav,03_block2_13_147_TA_6.png,/Users/hela/Code/pata/spectrograms/03_block2_13_147_TA_6.png,ta
03_block2_37_104_TA_6,03_block2_37_104_TA_6.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_37_104_TA_6.wav,03_block2_37_104_TA_6.png,/Users/hela/Code/pata/spectrograms/03_block2_37_104_TA_6.png,ta
03_block2_50_128_PA_2,03_block2_50_128_PA_2.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_50_128_PA_2.wav,03_block2_50_128_PA_2.png,/Users/hela/Code/pata/spectrograms/03_block2_50_128_PA_2.png,pa
03_block1_6_56_PA_7,03_block1_6_56_PA_7.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_6_56_PA_7.wav,03_block1_6_56_PA_7.png,/Users/hela/Code/pata/spectrograms/03_block1_6_56_PA_7.png,pa
03_block1_71_42_PA_8,03_block1_71_42_PA_8.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_71_42_PA_8.wav,03_block1_71_42_PA_8.png,/Users/hela/Code/pata/spectrograms/03_block1_71_42_PA_8.png,pa
03_block2_70_140_TA_7,03_block2_70_140_TA_7.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_70_140_TA_7.wav,03_block2_70_140_TA_7.png,/Users/hela/Code/pata/spectrograms/03_block2_70_140_TA_7.png,ta
03_block2_25_126_PA_1,03_block2_25_126_PA_1.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_25_126_PA_1.wav,03_block2_25_126_PA_1.png,/Users/hela/Code/pata/spectrograms/03_block2_25_126_PA_1.png,pa
03_block2_12_112_PA_4,03_block2_12_112_PA_4.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_12_112_PA_4.wav,03_block2_12_112_PA_4.png,/Users/hela/Code/pata/spectrograms/03_block2_12_112_PA_4.png,pa
03_block1_9_7_TA_1,03_block1_9_7_TA_1.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_9_7_TA_1.wav,03_block1_9_7_TA_1.png,/Users/hela/Code/pata/spectrograms/03_block1_9_7_TA_1.png,ta
03_block2_43_116_PA_3,03_block2_43_116_PA_3.wav,/Users/hela/Code/pata/Audio_data/03/03_block2_43_116_PA_3.wav,03_block2_43_116_PA_3.png,/Users/hela/Code/pata/spectrograms/03_block2_43_116_PA_3.png,pa
03_block1_54_77_PA_7,03_block1_54_77_PA_7.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_54_77_PA_7.wav,03_block1_54_77_PA_7.png,/Users/hela/Code/pata/spectrograms/03_block1_54_77_PA_7.png,pa
03_block1_34_3_TA_2,03_block1_34_3_TA_2.wav,/Users/hela/Code/pata/Audio_data/03/03_block1_34_3_TA_2.wav,03_block1_34_3_TA_2.png,/Users/hela/Code/pata/spectrograms/03_block1_34_3_TA_2.png,ta
04_block1_12_12_TA_4,04_block1_12_12_TA_4.wav,/Users/hela/Code/pata/Audio_data/04/04_block1_12_12_TA_4.wav,04_block1_12_12_TA_4.png,/Users/hela/Code/pata/spectrograms/04_block1_12_12_TA_4.png,ta
04_block2_47_102_TA_8,04_block2_47_102_TA_8.wav,/Users/hela/Code/pata/Audio_data/04/04_block2_47_102_TA_8.wav,04_block2_47_102_TA_8.png,/Users/hela/Code/pata/spectrograms/04_block2_47_102_TA_8.png,ta
04_block2_30_87_TA_7,04_block2_30_87_TA_7.wav,/Users/hela/Code/pata/Audio_data/04/04_block2_30_87_TA_7.wav,04_block2_30_87_TA_7.png,/Users/hela/Code/pata/spectrograms/04_block2_30_87_TA_7.png,ta
04_block1_68_74_TA_4,04_block1_68_74_TA_4.wav,/Users/hela/Code/pata/Audio_data/04/04_block1_68_74_TA_4.wav,04_block1_68_74_TA_4.png,/Users/hela/Code/pata/spectrograms/04_block1_68_74_TA_4.png,ta
04_block2_38_93_TA_7,04_block2_38_93_TA_7.wav,/Users/hela/Code/pata/Audio_data/04/04_block2_38_93_TA_7.wav,04_block2_38_93_TA_7.png,/Users/hela/Code/pata/spectrograms/04_block2_38_93_TA_7.png,ta
04_block1_4_8_TA_4,04_block1_4_8_TA_4.wav,/Users/hela/Code/pata/Audio_data/04/04_block1_4_8_TA_4.wav,04_block1_4_8_TA_4.png,/Users/hela/Code/pata/spectrograms/04_block1_4_8_TA_4.png,ta
04_block2_45_114_TA_6,04_block2_45_114_TA_6.wav,/Users/hela/Code/pata/Audio_data/04/04_block2_45_114_TA_6.wav,04_block2_45_114_TA_6.png,/Users/hela/Code/pata/spectrograms/04_block2_45_114_TA_6.png,ta
04_block2_37_111_TA_6,04_block2_37_111_TA_6.wav,/Users/hela/Code/pata/Audio_data/04/04_block2_37_111_TA_6.wav,04_block2_37_111_TA_6.png,/Users/hela/Code/pata/spectrograms/04_block2_37_111_TA_6.png,ta
04_block2_16_160_TA_9,04_block2_16_160_TA_9.wav,/Users/hela/Code/pata/Audio_data/04/04_block2_16_160_TA_9.wav,04_block2_16_160_TA_9.png,/Users/hela/Code/pata/spectrograms/04_block2_16_160_TA_9.png,ta
04_block1_35_21_TA_3,04_block1_35_21_TA_3.wav,/Users/hela/Code/pata/Audio_data/04/04_block1_35_21_TA_3.wav,04_block1_35_21_TA_3.png,/Users/hela/Code/pata/spectrograms/04_block1_35_21_TA_3.png,ta
